ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0072540	T-helper 17 cell lineage commitment	2/204	24/18986	0.0833333333333333	7.75571895424837	3.45131493034189	0.0271513692484432	0.228272622940615	0.199987111284133	JAK3/IRF4	2
BP	GO:0090103	cochlea morphogenesis	2/204	24/18986	0.0833333333333333	7.75571895424837	3.45131493034189	0.0271513692484432	0.228272622940615	0.199987111284133	FZD2/SIX1	2
BP	GO:0034767	positive regulation of monoatomic ion transmembrane transport	5/204	157/18986	0.0318471337579618	2.96396902710129	2.57525535706624	0.0274234185101726	0.229951514578704	0.201457969613683	CXCL11/CX3CL1/CACNB3/STAC/SNCA	5
BP	GO:0006835	dicarboxylic acid transport	4/204	106/18986	0.0377358490566038	3.51202367739549	2.70286984222597	0.0275189141756478	0.230145024342654	0.201627501370051	AVP/APBA1/SLC7A11/SNCA	4
BP	GO:0042306	regulation of protein import into nucleus	3/204	61/18986	0.0491803278688525	4.5771456123433	2.91630578126039	0.0278954416845148	0.231192411114458	0.202545105295532	PIK3R2/ZIC1/MAPK14	3
BP	GO:0070228	regulation of lymphocyte apoptotic process	3/204	61/18986	0.0491803278688525	4.5771456123433	2.91630578126039	0.0278954416845148	0.231192411114458	0.202545105295532	IL7R/JAK3/CCL5	3
BP	GO:0070231	T cell apoptotic process	3/204	61/18986	0.0491803278688525	4.5771456123433	2.91630578126039	0.0278954416845148	0.231192411114458	0.202545105295532	IL7R/JAK3/CCL5	3
BP	GO:0032526	response to retinoic acid	4/204	107/18986	0.0373831775700935	3.47920102620487	2.68017779602693	0.0283552026525947	0.231192411114458	0.202545105295532	DRD2/ALDH1A2/CD38/YES1	4
BP	GO:0006605	protein targeting	8/204	335/18986	0.0238805970149254	2.22253438688908	2.3527831024037	0.0287328532890673	0.231192411114458	0.202545105295532	LTBP2/MICALL2/CACNG2/RTP4/HPCA/ZDHHC13/PMPCA/PEX7	8
BP	GO:0007043	cell-cell junction assembly	5/204	159/18986	0.0314465408805031	2.92668639782957	2.5425441240255	0.0287495288027684	0.231192411114458	0.202545105295532	CLDN11/PIP5K1C/CLDN6/MICALL2/EPB41L3	5
BP	GO:0007612	learning	5/204	159/18986	0.0314465408805031	2.92668639782957	2.5425441240255	0.0287495288027684	0.231192411114458	0.202545105295532	DRD2/B4GALT2/GRM5/SLC7A11/MEIS2	5
BP	GO:1903825	organic acid transmembrane transport	5/204	159/18986	0.0314465408805031	2.92668639782957	2.5425441240255	0.0287495288027684	0.231192411114458	0.202545105295532	SLC6A20/SLC38A3/SLC7A11/MPC1/SLC23A2	5
BP	GO:0048762	mesenchymal cell differentiation	7/204	274/18986	0.0255474452554745	2.37766566480607	2.39391363356637	0.0289468785482008	0.231192411114458	0.202545105295532	S100A4/ALDH1A2/SIX1/NRP2/BMP2/MARK1/ISL1	7
BP	GO:0000768	syncytium formation by plasma membrane fusion	3/204	62/18986	0.0483870967741935	4.50332068311195	2.87951095093049	0.0290881092288293	0.231192411114458	0.202545105295532	TNFSF14/KCNH1/MAPK14	3
BP	GO:0003179	heart valve morphogenesis	3/204	62/18986	0.0483870967741935	4.50332068311195	2.87951095093049	0.0290881092288293	0.231192411114458	0.202545105295532	SLIT3/BMP2/ROBO1	3
BP	GO:0140253	cell-cell fusion	3/204	62/18986	0.0483870967741935	4.50332068311195	2.87951095093049	0.0290881092288293	0.231192411114458	0.202545105295532	TNFSF14/KCNH1/MAPK14	3
BP	GO:0051251	positive regulation of lymphocyte activation	8/204	336/18986	0.0238095238095238	2.21591970121382	2.3436058976943	0.0291729641997039	0.231192411114458	0.202545105295532	IL7R/TNFSF14/CCL5/CD38/CCL21/SPI1/YES1/VTCN1	8
BP	GO:0003071	renal system process involved in regulation of systemic arterial blood pressure	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	PDGFB/CYP4F2	2
BP	GO:0014059	regulation of dopamine secretion	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	DRD2/SNCA	2
BP	GO:0035994	response to muscle stretch	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	NFKBIA/MAPK14	2
BP	GO:0042178	xenobiotic catabolic process	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	FMO4/CYP2A6	2
BP	GO:0044090	positive regulation of vacuole organization	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	PIP4K2C/MOAP1	2
BP	GO:0090335	regulation of brown fat cell differentiation	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	SIX1/MAPK14	2
BP	GO:1903020	positive regulation of glycoprotein metabolic process	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	CCL21/SOAT1	2
BP	GO:1903306	negative regulation of regulated secretory pathway	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	SPI1/IL13RA2	2
BP	GO:2000291	regulation of myoblast proliferation	2/204	25/18986	0.08	7.44549019607843	3.36081652330483	0.0293070062239158	0.231192411114458	0.202545105295532	SIX1/MEIS2	2
BP	GO:0034764	positive regulation of transmembrane transport	6/204	216/18986	0.0277777777777778	2.58523965141612	2.44196329815726	0.0294869712499745	0.231192411114458	0.202545105295532	CXCL11/CX3CL1/CACNB3/STAC/SNCA/MAPK14	6
BP	GO:0050679	positive regulation of epithelial cell proliferation	6/204	216/18986	0.0277777777777778	2.58523965141612	2.44196329815726	0.0294869712499745	0.231192411114458	0.202545105295532	POLD4/CRNN/DLX6/CCL5/PDGFB/NRP2	6
BP	GO:0050920	regulation of chemotaxis	6/204	216/18986	0.0277777777777778	2.58523965141612	2.44196329815726	0.0294869712499745	0.231192411114458	0.202545105295532	ADGRA2/TNFSF14/CCL5/PDGFB/CCL21/ROBO1	6
BP	GO:0042391	regulation of membrane potential	10/204	466/18986	0.0214592274678112	1.99718084658756	2.27141171670718	0.0295355943714506	0.231192411114458	0.202545105295532	DRD2/CACNG2/GRM5/NTSR2/CACNB3/KCNJ9/KCNH1/CASQ2/SNCA/NRCAM	10
BP	GO:0051051	negative regulation of transport	10/204	467/18986	0.0214132762312634	1.99290422807239	2.26415680529289	0.0299097700466634	0.233250572719895	0.204348237833832	DRD2/PACSIN3/NEU3/CYP4F2/SPI1/CASQ2/SNCA/IL13RA2/CRY1/FABP5	10
BP	GO:0071695	anatomical structure maturation	7/204	276/18986	0.0253623188405797	2.36043620346689	2.37271346214914	0.0299453221113018	0.233250572719895	0.204348237833832	ADAMTS7/CX3CL1/ALDH1A2/CCL21/BMP2/SNX10/NRCAM	7
BP	GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	3/204	63/18986	0.0476190476190476	4.43183940242764	2.84348998284541	0.0303074422581363	0.234348057168753	0.205309731778129	S100A9/SNCA/ROBO1	3
BP	GO:0034113	heterotypic cell-cell adhesion	3/204	63/18986	0.0476190476190476	4.43183940242764	2.84348998284541	0.0303074422581363	0.234348057168753	0.205309731778129	SKAP1/CD2/NRCAM	3
BP	GO:0045058	T cell selection	3/204	63/18986	0.0476190476190476	4.43183940242764	2.84348998284541	0.0303074422581363	0.234348057168753	0.205309731778129	JAK3/IRF4/CTSL	3
BP	GO:0050729	positive regulation of inflammatory response	5/204	162/18986	0.0308641975308642	2.87248850157347	2.49442342345553	0.0308137587217445	0.237684769945884	0.208232988806884	TNIP1/S100A9/CX3CL1/NFKBIA/SNCA	5
BP	GO:0050900	leukocyte migration	9/204	404/18986	0.0222772277227723	2.07331100757135	2.27258169592485	0.03096452262614	0.23826937749606	0.208745156992839	PIP5K1C/CXCL11/S100A9/TNFSF14/CX3CL1/CCL5/PDGFB/CCL21/YES1	9
BP	GO:0070661	leukocyte proliferation	8/204	341/18986	0.0234604105571848	2.18342820999368	2.29819766762994	0.0314435268318383	0.23932370448812	0.209668841168255	IL7R/TNFSF14/NPR3/CX3CL1/PLA2G2D/CCL5/CD38/VTCN1	8
BP	GO:0120254	olefinic compound metabolic process	5/204	163/18986	0.0306748466257669	2.85486587272946	2.47862803883633	0.0315220015369324	0.23932370448812	0.209668841168255	ALDH1A2/CYP4F2/CYP2A6/BMP2/ALDH1A1	5
BP	GO:0033622	integrin activation	2/204	26/18986	0.0769230769230769	7.15912518853695	3.27518627486623	0.0315285395699337	0.23932370448812	0.209668841168255	CX3CL1/SKAP1	2
BP	GO:0036119	response to platelet-derived growth factor	2/204	26/18986	0.0769230769230769	7.15912518853695	3.27518627486623	0.0315285395699337	0.23932370448812	0.209668841168255	PDGFB/YES1	2
BP	GO:0046824	positive regulation of nucleocytoplasmic transport	3/204	64/18986	0.046875	4.36259191176471	2.8082133413131	0.0315533770234495	0.23932370448812	0.209668841168255	PIK3R2/ZIC1/MAPK14	3
BP	GO:0071715	icosanoid transport	3/204	64/18986	0.046875	4.36259191176471	2.8082133413131	0.0315533770234495	0.23932370448812	0.209668841168255	DRD2/PLA2G2D/CYP4F2	3
BP	GO:0043410	positive regulation of MAPK cascade	10/204	472/18986	0.0211864406779661	1.97179295446992	2.22814824373261	0.0318312649064635	0.239862206577987	0.210140616872172	DRD2/KSR1/CX3CL1/GRM5/PDE6G/PDGFB/CCL21/SPI1/BMP2/ROBO1	10
BP	GO:0043603	amide metabolic process	10/204	472/18986	0.0211864406779661	1.97179295446992	2.22814824373261	0.0318312649064635	0.239862206577987	0.210140616872172	ACSF2/NEU3/SLC7A11/SNCA/ACOT9/HSD17B12/CBR4/CTSL/MTHFD2L/CPE	10
BP	GO:0030203	glycosaminoglycan metabolic process	4/204	111/18986	0.036036036036036	3.35382441264794	2.59203904016258	0.0318508027614571	0.239862206577987	0.210140616872172	ITIH2/CHPF/PDGFB/ST3GAL6	4
BP	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	7/204	280/18986	0.025	2.32671568627451	2.33085834711561	0.0320114437343428	0.239934830631466	0.210204241999346	DRD2/PIP5K1C/CX3CL1/CRNN/CCL5/PDGFB/CCL21	7
BP	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	7/204	280/18986	0.025	2.32671568627451	2.33085834711561	0.0320114437343428	0.239934830631466	0.210204241999346	CLDN11/CLDN6/CX3CL1/SDK2/BMP2/MAPK14/ROBO1	7
BP	GO:0032615	interleukin-12 production	3/204	65/18986	0.0461538461538462	4.29547511312217	2.77365306827398	0.0328258412854379	0.243443557201914	0.213278198403187	JAK3/MAPK14/ISL1	3
BP	GO:0032655	regulation of interleukin-12 production	3/204	65/18986	0.0461538461538462	4.29547511312217	2.77365306827398	0.0328258412854379	0.243443557201914	0.213278198403187	JAK3/MAPK14/ISL1	3
BP	GO:0040014	regulation of multicellular organism growth	3/204	65/18986	0.0461538461538462	4.29547511312217	2.77365306827398	0.0328258412854379	0.243443557201914	0.213278198403187	DRD2/RAI1/PLS1	3
BP	GO:1901607	alpha-amino acid biosynthetic process	3/204	65/18986	0.0461538461538462	4.29547511312217	2.77365306827398	0.0328258412854379	0.243443557201914	0.213278198403187	BHMT/MTR/MTHFD2L	3
BP	GO:0019216	regulation of lipid metabolic process	8/204	344/18986	0.0232558139534884	2.16438668490652	2.27132701460198	0.0328625821395913	0.243443557201914	0.213278198403187	AVP/FMO4/FMO2/PDGFB/CGA/BMP2/SNCA/FABP5	8
BP	GO:0009612	response to mechanical stimulus	6/204	222/18986	0.027027027027027	2.51536830948596	2.36690835210172	0.0330652257602874	0.243913373385087	0.213689799146618	KRT5/DRD2/TNFSF14/NFKBIA/MEIS2/MAPK14	6
BP	GO:0007611	learning or memory	7/204	282/18986	0.024822695035461	2.31021415658462	2.31019724271852	0.0330795040682733	0.243913373385087	0.213689799146618	DRD2/B4GALT2/GRM5/KLK8/NFATC4/SLC7A11/MEIS2	7
BP	GO:0010810	regulation of cell-substrate adhesion	6/204	223/18986	0.0269058295964126	2.50408863096808	2.35463820923651	0.0336877994871763	0.244231606111193	0.213968599305788	CX3CL1/SKAP1/PDGFB/CCL21/CARMIL1/HSD17B12	6
BP	GO:0045619	regulation of lymphocyte differentiation	6/204	223/18986	0.0269058295964126	2.50408863096808	2.35463820923651	0.0336877994871763	0.244231606111193	0.213968599305788	IL7R/JAK3/IRF4/PSG9/CD2/SPI1	6
BP	GO:0051147	regulation of muscle cell differentiation	5/204	166/18986	0.0301204819277108	2.80327191117411	2.4319515510069	0.0337077092286117	0.244231606111193	0.213968599305788	RPL3L/FOXO4/PDGFB/BMP2/MAPK14	5
BP	GO:0003181	atrioventricular valve morphogenesis	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	SLIT3/BMP2	2
BP	GO:0006760	folic acid-containing compound metabolic process	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	MTR/MTHFD2L	2
BP	GO:0033119	negative regulation of RNA splicing	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	PCBP4/U2AF2	2
BP	GO:0048245	eosinophil chemotaxis	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	CX3CL1/CCL5	2
BP	GO:0051953	negative regulation of amine transport	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	DRD2/SNCA	2
BP	GO:1905523	positive regulation of macrophage migration	2/204	27/18986	0.0740740740740741	6.89397240377632	3.19397662351305	0.033814319285376	0.244231606111193	0.213968599305788	CX3CL1/CCL5	2
BP	GO:0006767	water-soluble vitamin metabolic process	3/204	66/18986	0.0454545454545455	4.23039215686275	2.73978267604237	0.0341247545731744	0.244585340149452	0.214278501770495	SLC23A2/MTR/MTHFD2L	3
BP	GO:0006949	syncytium formation	3/204	66/18986	0.0454545454545455	4.23039215686275	2.73978267604237	0.0341247545731744	0.244585340149452	0.214278501770495	TNFSF14/KCNH1/MAPK14	3
BP	GO:0015909	long-chain fatty acid transport	3/204	66/18986	0.0454545454545455	4.23039215686275	2.73978267604237	0.0341247545731744	0.244585340149452	0.214278501770495	DRD2/PLA2G2D/FABP5	3
BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	7/204	284/18986	0.0246478873239437	2.29394504280585	2.2897097906207	0.0341711425507731	0.244585340149452	0.214278501770495	IL7R/TNFSF14/SKAP1/CCL5/CCL21/YES1/VTCN1	7
BP	GO:1901654	response to ketone	6/204	224/18986	0.0267857142857143	2.49290966386555	2.34243440927923	0.0343179319204816	0.245084017175934	0.214715387178412	AVP/HPCA/CD38/CCL21/SLIT3/FDX1	6
BP	GO:0030041	actin filament polymerization	5/204	167/18986	0.029940119760479	2.78648585182576	2.41662359759709	0.0344567106953959	0.245523378004413	0.21510030632363	PIK3R2/MICALL2/CCL21/CARMIL1/MEGF9	5
BP	GO:0014812	muscle cell migration	4/204	114/18986	0.0350877192982456	3.265565875473	2.52853880282512	0.0346313491871425	0.245666133296292	0.215225372650357	SIX1/FOXO4/CCL5/PDGFB	4
BP	GO:0033559	unsaturated fatty acid metabolic process	4/204	114/18986	0.0350877192982456	3.265565875473	2.52853880282512	0.0346313491871425	0.245666133296292	0.215225372650357	AVP/CYP4F2/CYP2A6/FABP5	4
BP	GO:0090596	sensory organ morphogenesis	7/204	285/18986	0.0245614035087719	2.2858961128311	2.279530275914	0.0347258589662867	0.245787928273628	0.215332075878158	FZD2/ZIC1/SIX1/DLX6/SDK2/PLS1/MEIS1	7
BP	GO:0051963	regulation of synapse assembly	5/204	168/18986	0.0297619047619048	2.76989962651727	2.40140832968341	0.0352159779484769	0.248150199063382	0.217401635097428	THBS2/SIX1/RAP2A/SNCA/MARK1	5
BP	GO:0032922	circadian regulation of gene expression	3/204	67/18986	0.0447761194029851	4.16725197541703	2.70657704884826	0.035450028437626	0.248150199063382	0.217401635097428	DRD2/RAI1/CRY1	3
BP	GO:0035904	aorta development	3/204	67/18986	0.0447761194029851	4.16725197541703	2.70657704884826	0.035450028437626	0.248150199063382	0.217401635097428	FKBP10/SIX1/ROBO1	3
BP	GO:0042446	hormone biosynthetic process	3/204	67/18986	0.0447761194029851	4.16725197541703	2.70657704884826	0.035450028437626	0.248150199063382	0.217401635097428	BMP2/FDX1/HSD17B12	3
BP	GO:2000630	positive regulation of miRNA metabolic process	3/204	67/18986	0.0447761194029851	4.16725197541703	2.70657704884826	0.035450028437626	0.248150199063382	0.217401635097428	PDGFB/SPI1/BMP2	3
BP	GO:0002295	T-helper cell lineage commitment	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	JAK3/IRF4	2
BP	GO:0003209	cardiac atrium morphogenesis	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	BMP2/ISL1	2
BP	GO:0003272	endocardial cushion formation	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	BMP2/ROBO1	2
BP	GO:0021544	subpallium development	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	DRD2/SLC7A11	2
BP	GO:0046949	fatty-acyl-CoA biosynthetic process	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	HSD17B12/CBR4	2
BP	GO:1902894	negative regulation of miRNA transcription	2/204	28/18986	0.0714285714285714	6.64775910364146	3.11679606456745	0.0361627229120459	0.249837246553222	0.218879638678173	PDGFB/NFATC4	2
BP	GO:0006661	phosphatidylinositol biosynthetic process	4/204	116/18986	0.0344827586206897	3.20926301555105	2.48736737173141	0.0365610450461881	0.252041217259839	0.220810512951633	PIP5K1C/PDGFB/PIP4K2C/PGAP1	4
BP	GO:0043524	negative regulation of neuron apoptotic process	5/204	170/18986	0.0294117647058824	2.73731257208766	2.37130947866759	0.0367654199368427	0.252059006406306	0.220826097825405	CX3CL1/SIX1/NFATC4/SNCA/ISL1	5
BP	GO:1990845	adaptive thermogenesis	5/204	170/18986	0.0294117647058824	2.73731257208766	2.37130947866759	0.0367654199368427	0.252059006406306	0.220826097825405	IGF2BP2/NPR3/IRF4/ALDH1A1/FABP5	5
BP	GO:1905953	negative regulation of lipid localization	3/204	68/18986	0.0441176470588235	4.10596885813149	2.67401235233775	0.0368015666999768	0.252059006406306	0.220826097825405	NFKBIA/CYP4F2/CRY1	3
BP	GO:0018958	phenol-containing compound metabolic process	4/204	117/18986	0.0341880341880342	3.18183341712754	2.4671158540416	0.03754874164607	0.256623442905829	0.22482494998043	DRD2/CGA/SLC7A11/SNCA	4
BP	GO:0060113	inner ear receptor cell differentiation	3/204	69/18986	0.0434782608695652	4.0464620630861	2.64206595028182	0.0381792656948706	0.259159215705745	0.227046512385047	FZD2/ATP8B1/PLS1	3
BP	GO:0071300	cellular response to retinoic acid	3/204	69/18986	0.0434782608695652	4.0464620630861	2.64206595028182	0.0381792656948706	0.259159215705745	0.227046512385047	DRD2/ALDH1A2/YES1	3
BP	GO:0045833	negative regulation of lipid metabolic process	4/204	118/18986	0.0338983050847458	3.15486872715188	2.44708105422516	0.038551685774848	0.259159215705745	0.227046512385047	FMO4/FMO2/PDGFB/BMP2	4
BP	GO:0001773	myeloid dendritic cell activation	2/204	29/18986	0.0689655172413793	6.4185260311021	3.04330040888035	0.0385721551380797	0.259159215705745	0.227046512385047	IRF4/CD2	2
BP	GO:0010039	response to iron ion	2/204	29/18986	0.0689655172413793	6.4185260311021	3.04330040888035	0.0385721551380797	0.259159215705745	0.227046512385047	DRD2/SNCA	2
BP	GO:0021854	hypothalamus development	2/204	29/18986	0.0689655172413793	6.4185260311021	3.04330040888035	0.0385721551380797	0.259159215705745	0.227046512385047	PROP1/NRP2	2
BP	GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	2/204	29/18986	0.0689655172413793	6.4185260311021	3.04330040888035	0.0385721551380797	0.259159215705745	0.227046512385047	NEU3/PDE6G	2
BP	GO:0060142	regulation of syncytium formation by plasma membrane fusion	2/204	29/18986	0.0689655172413793	6.4185260311021	3.04330040888035	0.0385721551380797	0.259159215705745	0.227046512385047	TNFSF14/MAPK14	2
BP	GO:0071674	mononuclear cell migration	6/204	231/18986	0.025974025974026	2.41736694677871	2.2588075088667	0.038942612211872	0.261096248120948	0.228743524984236	CXCL11/TNFSF14/CX3CL1/CCL5/PDGFB/CCL21	6
BP	GO:0048880	sensory system development	9/204	422/18986	0.0213270142180095	1.98487594089769	2.13231538458033	0.0391566343686932	0.261978492681488	0.229516449651398	DRD2/PPP1R13L/HPCA/ALDH1A2/SDK2/SLC7A11/MEIS2/MEIS1/ISL1	9
BP	GO:2000401	regulation of lymphocyte migration	3/204	70/18986	0.0428571428571429	3.98865546218487	2.61071632782374	0.0395830145086612	0.264274832160768	0.231528247181355	TNFSF14/CCL5/CCL21	3
BP	GO:0048660	regulation of smooth muscle cell proliferation	5/204	174/18986	0.028735632183908	2.67438584629254	2.31239568167282	0.0399886321225657	0.265638388306064	0.232722843585684	CNN1/CX3CL1/CCL5/PDGFB/BMP2	5
BP	GO:0003208	cardiac ventricle morphogenesis	3/204	71/18986	0.0422535211267606	3.93247721623861	2.5799430206663	0.0410126952127542	0.265638388306064	0.232722843585684	PPP1R13L/CPE/ISL1	3
BP	GO:0006024	glycosaminoglycan biosynthetic process	3/204	71/18986	0.0422535211267606	3.93247721623861	2.5799430206663	0.0410126952127542	0.265638388306064	0.232722843585684	CHPF/PDGFB/ST3GAL6	3
BP	GO:0045600	positive regulation of fat cell differentiation	3/204	71/18986	0.0422535211267606	3.93247721623861	2.5799430206663	0.0410126952127542	0.265638388306064	0.232722843585684	SIX1/BMP2/MAPK14	3
BP	GO:0051926	negative regulation of calcium ion transport	3/204	71/18986	0.0422535211267606	3.93247721623861	2.5799430206663	0.0410126952127542	0.265638388306064	0.232722843585684	DRD2/PACSIN3/CASQ2	3
BP	GO:0070830	bicellular tight junction assembly	3/204	71/18986	0.0422535211267606	3.93247721623861	2.5799430206663	0.0410126952127542	0.265638388306064	0.232722843585684	CLDN11/CLDN6/MICALL2	3
BP	GO:0001963	synaptic transmission, dopaminergic	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	DRD2/SNCA	2
BP	GO:0003171	atrioventricular valve development	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	SLIT3/BMP2	2
BP	GO:0014046	dopamine secretion	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	DRD2/SNCA	2
BP	GO:0050482	arachidonate secretion	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	DRD2/PLA2G2D	2
BP	GO:1900745	positive regulation of p38MAPK cascade	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	SPI1/BMP2	2
BP	GO:1900746	regulation of vascular endothelial growth factor signaling pathway	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	ADGRA2/ROBO1	2
BP	GO:1901021	positive regulation of calcium ion transmembrane transporter activity	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	CACNB3/STAC	2
BP	GO:1903963	arachidonate transport	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	DRD2/PLA2G2D	2
BP	GO:2000629	negative regulation of miRNA metabolic process	2/204	30/18986	0.0666666666666667	6.20457516339869	2.97318565393455	0.0410410474066322	0.265638388306064	0.232722843585684	PDGFB/NFATC4	2
BP	GO:0030098	lymphocyte differentiation	9/204	426/18986	0.0211267605633803	1.9662386081193	2.10208206399011	0.0411600595371738	0.265867213839712	0.232923315095902	IL7R/PIK3R2/JAK3/IRF4/PSG9/PLA2G2D/CD2/SPI1/CTSL	9
BP	GO:1903532	positive regulation of secretion by cell	7/204	298/18986	0.023489932885906	2.18617581260692	2.15092491266915	0.0424868489337334	0.273880742213803	0.239943878359613	DRD2/AVP/RAB3A/CD38/BMP2/SNCA/ISL1	7
BP	GO:0006022	aminoglycan metabolic process	4/204	122/18986	0.0327868852459016	3.05143040822887	2.36902299674023	0.0427160499002192	0.274175546989339	0.240202153551324	ITIH2/CHPF/PDGFB/ST3GAL6	4
BP	GO:0048659	smooth muscle cell proliferation	5/204	178/18986	0.0280898876404494	2.61428728794889	2.25511651920376	0.0433787556654421	0.274175546989339	0.240202153551324	CNN1/CX3CL1/CCL5/PDGFB/BMP2	5
BP	GO:0001516	prostaglandin biosynthetic process	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	AVP/FABP5	2
BP	GO:0030878	thyroid gland development	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	SIX1/CGA	2
BP	GO:0033688	regulation of osteoblast proliferation	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	NPR3/BMP2	2
BP	GO:0036336	dendritic cell migration	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	CCL5/CCL21	2
BP	GO:0040018	positive regulation of multicellular organism growth	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	DRD2/PLS1	2
BP	GO:0046457	prostanoid biosynthetic process	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	AVP/FABP5	2
BP	GO:0060037	pharyngeal system development	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	SIX1/ISL1	2
BP	GO:0072677	eosinophil migration	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	CX3CL1/CCL5	2
BP	GO:1901020	negative regulation of calcium ion transmembrane transporter activity	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	DRD2/CASQ2	2
BP	GO:1901186	positive regulation of ERBB signaling pathway	2/204	31/18986	0.0645161290322581	6.00442757748261	2.90618212700852	0.0435678575297723	0.274175546989339	0.240202153551324	NEU3/PDE6G	2
BP	GO:0043405	regulation of MAP kinase activity	4/204	123/18986	0.032520325203252	3.02662203092619	2.35000831615579	0.0437952914399972	0.27506212687018	0.240978876344482	KSR1/PDGFB/BMP2/ROBO1	4
BP	GO:0060415	muscle tissue morphogenesis	3/204	73/18986	0.0410958904109589	3.82473811442385	2.52004836032704	0.0439493468691028	0.275485255128222	0.241349574314911	FZD2/BMP2/ISL1	3
BP	GO:0006690	icosanoid metabolic process	4/204	124/18986	0.032258064516129	3.0022137887413	2.33118578704164	0.0448897849976655	0.280274531871476	0.245545406511892	AVP/CYP4F2/CYP2A6/FABP5	4
